time_s,frame_index,side,valid_mask,x,y,z,world_x,world_y,world_z,raw_speed,smoothed_speed,motion_source,motion_weight,boundary_x,boundary_y,interpolated_for_motion
103.76,5188,right,True,0.45932525396347046,0.8705126047134399,-6.588045664557285e-08,-0.039812177419662476,0.051648207008838654,0.05130200460553169,0.1281601,0.1572502,interpolated_for_motion,0.4,0.485991,0.818939,False
103.88,5194,left,True,0.7004843950271606,1.0022811889648438,-1.3728332248774677e-07,-0.01388839352875948,0.08193786442279816,0.028210682794451714,0.0116544,0.0117154,observed,1.0,0.711654,0.861319,False
103.88,5194,right,False,,,,,,,0.2158746,0.1875079,interpolated_for_motion,0.4,0.458461,0.798423,True
104.0,5200,left,True,0.6937078833580017,0.9936319589614868,-1.0304729869403673e-07,-0.01123772282153368,0.0815766379237175,0.028192264959216118,0.0531228,0.0181559,observed,1.0,0.700755,0.852799,False
104.0,5200,right,True,0.4086056649684906,0.8495146632194519,6.030255406130891e-08,-0.03600276634097099,0.06041767820715904,0.04160798341035843,0.2165805,0.1677251,interpolated_for_motion,0.4,0.424601,0.781358,False
104.14,5207,left,True,0.6939358115196228,0.994217038154602,-9.409381362956992e-08,-0.011243799701333046,0.08707010000944138,0.028008049353957176,0.0056079,0.0275085,observed,1.0,0.704154,0.853069,False
104.14,5207,right,False,,,,,,,0.0322181,0.0744336,interpolated_for_motion,0.4,0.42428,0.789423,True
104.26,5213,left,True,0.6963655948638916,0.994269073009491,-1.1120943099740543e-07,-0.013781329616904259,0.08508885651826859,0.027269337326288223,0.0398128,0.027121,observed,1.0,0.706066,0.854849,False
104.26,5213,right,False,,,,,,,0.0321517,0.053469,interpolated_for_motion,0.4,0.419708,0.793164,True
104.38,5219,left,True,0.6905055046081543,0.9896742701530457,-1.0756000534684063e-07,-0.014091506600379944,0.08062300831079483,0.03218543902039528,0.0226462,0.0237693,observed,1.0,0.700181,0.850178,False
104.38,5219,right,True,0.4023300111293793,0.8696438670158386,9.69449374110809e-08,-0.02463439106941223,0.04622706398367882,0.027495458722114563,0.0322,0.1169277,interpolated_for_motion,0.4,0.413476,0.800248,False
104.5,5225,left,True,0.6898930072784424,0.993038535118103,-8.7759531197662e-08,-0.013987718150019646,0.0846237987279892,0.03016366809606552,0.0189662,0.0228374,observed,1.0,0.699474,0.853506,False
104.5,5225,right,False,,,,,,,0.3572376,0.2468354,interpolated_for_motion,0.4,0.456409,0.757838,True
104.64,5232,left,True,0.703898549079895,0.9987714290618896,-9.22542398029691e-08,-0.012293953448534012,0.08467305451631546,0.02881036140024662,0.0234779,0.0233369,observed,1.0,0.712351,0.859415,False
104.64,5232,right,True,0.5047694444656372,0.7699754238128662,9.5594991478265e-08,-0.02408534288406372,0.06569725275039673,0.05243256315588951,0.3598277,0.3142079,interpolated_for_motion,0.4,0.512128,0.707351,False
104.76,5238,left,True,0.7116968035697937,0.9980327486991882,-8.953622909757541e-08,-0.011198579333722591,0.08491785079240799,0.027780966833233833,0.0236257,0.0235305,observed,1.0,0.720943,0.859683,False
104.76,5238,right,True,0.48382997512817383,0.7684382796287537,8.361794812117296e-08,-0.03304963931441307,0.06215643882751465,0.04076383635401726,0.1394771,0.2634365,observed,1.0,0.498306,0.705616,False
104.88,5244,left,True,0.7056342959403992,0.9876697659492493,-6.906142147045102e-08,-0.01248261146247387,0.08200717717409134,0.03528861701488495,0.0358717,0.0233901,observed,1.0,0.715091,0.85053,False
104.88,5244,right,False,,,,,,,0.2308007,0.2385617,interpolated_for_motion,0.4,0.474009,0.736301,True
105.0,5250,left,True,0.7026058435440063,0.983188271522522,-8.319615574237105e-08,-0.012061783112585545,0.0827661082148552,0.03335513919591904,0.0103449,0.0230535,observed,1.0,0.710894,0.845433,False
105.0,5250,right,True,0.4432417154312134,0.8428521156311035,-1.3330780923581642e-09,-0.004181725904345512,0.07535254210233688,0.02709147334098816,0.2295649,0.2650305,interpolated_for_motion,0.4,0.44731,0.770209,False
105.14,5257,left,True,0.6999248266220093,0.9909371733665466,-6.780661010452604e-08,-0.014898316003382206,0.08602511882781982,0.03515525162220001,0.0227592,0.0239237,observed,1.0,0.710051,0.853059,False
105.14,5257,right,False,,,,,,,0.3812619,0.3367673,interpolated_for_motion,0.4,0.500698,0.730039,True
105.26,5263,left,True,0.6990415453910828,1.0065925121307373,-8.370222559506146e-08,-0.018554791808128357,0.08357177674770355,0.039051104336977005,0.0637675,0.0257656,observed,1.0,0.712873,0.872457,False
105.26,5263,right,True,0.5308451056480408,0.7681406736373901,7.543152946709597e-08,-0.03564735874533653,0.06586790829896927,0.04927709698677063,0.3811536,0.3341573,interpolated_for_motion,0.4,0.543858,0.704757,False
105.38,5269,left,True,0.6968852281570435,1.022434949874878,-2.6943316910887916e-08,-0.022079434245824814,0.086588054895401,0.04602823406457901,0.025655,0.0272541,observed,1.0,0.714715,0.894121,False
105.38,5269,right,True,0.5336177945137024,0.7450639009475708,-4.927557384348802e-08,-0.03675652667880058,0.0689588263630867,0.0345379114151001,0.2068553,0.2840282,observed,1.0,0.551314,0.676837,False
105.5,5275,left,True,0.6994423866271973,1.0221844911575317,-4.376176221398964e-08,-0.024276545271277428,0.08368873596191406,0.04449969157576561,0.028309,0.0281282,observed,1.0,0.719883,0.895815,False
105.5,5275,right,True,0.5146867036819458,0.7394041419029236,2.7272472280515103e-08,-0.030554136261343956,0.0548250675201416,0.045671604573726654,0.2370319,0.2741782,observed,1.0,0.523644,0.697707,False
105.64,5282,left,True,0.6970072984695435,0.9925640821456909,2.2798705145987697e-08,-0.019158411771059036,0.08499832451343536,0.03705199062824249,0.0831935,0.0276441,observed,1.0,0.707988,0.861141,False
105.64,5282,right,False,,,,,,,0.3597655,0.3174605,interpolated_for_motion,0.4,0.471164,0.721466,True
105.76,5288,left,True,0.6893100142478943,0.9755439758300781,-2.390618725200966e-08,-0.016769925132393837,0.08298328518867493,0.03277062252163887,0.0264243,0.0259508,observed,1.0,0.701183,0.84428,False
105.76,5288,right,True,0.4198189377784729,0.8087002635002136,7.528320367100605e-08,-0.013613964430987835,0.05773385614156723,0.03278180584311485,0.3558918,0.3027288,interpolated_for_motion,0.4,0.424313,0.739979,False
105.88,5294,left,True,0.6890352964401245,0.9736047387123108,-6.935287899523246e-08,-0.018068447709083557,0.07694602012634277,0.03442968428134918,0.0260609,0.0229306,observed,1.0,0.70395,0.839787,False
105.88,5294,right,False,,,,,,,0.1926427,0.245988,interpolated_for_motion,0.4,0.448652,0.746887,True
106.0,5300,left,True,0.6919870972633362,0.974632740020752,-9.090044983395273e-08,-0.01669859141111374,0.08035354316234589,0.03033137321472168,0.0066508,0.0175431,observed,1.0,0.704876,0.836138,False
106.0,5300,right,False,,,,,,,0.1929133,0.2039028,interpolated_for_motion,0.4,0.474488,0.756969,True
106.14,5307,left,True,0.7010955810546875,0.9813295006752014,-1.1069258221141354e-07,-0.015186366625130177,0.0820489376783371,0.0328582264482975,0.0131243,0.0226391,observed,1.0,0.712619,0.842495,False
106.14,5307,right,False,,,,,,,0.1924029,0.1996712,interpolated_for_motion,0.4,0.510815,0.778349,True
106.26,5313,left,True,0.7107205986976624,0.9816363453865051,-1.0216610490942912e-07,-0.015537948347628117,0.07840604335069656,0.03187403455376625,0.0411371,0.0335592,observed,1.0,0.722856,0.842807,False
106.26,5313,right,True,0.4956037998199463,0.8478880524635315,-2.7805279501080804e-07,-0.07077270746231079,0.05428484082221985,0.014244223944842815,0.193238,0.2252617,interpolated_for_motion,0.4,0.540104,0.790312,False
106.38,5319,left,True,0.7187610864639282,0.976368248462677,-6.650694217569253e-08,-0.017840774729847908,0.08258496969938278,0.028809379786252975,0.0543609,0.038205,observed,1.0,0.732384,0.837584,False
106.38,5319,right,False,,,,,,,0.2920393,0.2595739,interpolated_for_motion,0.4,0.505326,0.762462,True
106.5,5325,left,True,0.7169275879859924,0.9726970791816711,-8.495049996781745e-08,-0.017599159851670265,0.0831209197640419,0.033257558941841125,0.0218816,0.0354428,observed,1.0,0.730004,0.831361,False
106.5,5325,right,False,,,,,,,0.2917035,0.2848575,interpolated_for_motion,0.4,0.464117,0.733136,True
106.64,5332,left,True,0.7102829217910767,0.9534496068954468,-5.806207425962384e-08,-0.018457094207406044,0.08539050817489624,0.03485080227255821,0.0369191,0.0271745,observed,1.0,0.724097,0.815615,False
106.64,5332,right,True,0.411459356546402,0.77547687292099,6.75329516752754e-08,-0.015496628358960152,0.07725785672664642,0.031492721289396286,0.2905187,0.2913173,interpolated_for_motion,0.4,0.419645,0.699753,False
106.76,5338,left,True,0.7058497071266174,0.942681074142456,-8.808216733768859e-08,-0.020665206015110016,0.08347738534212112,0.03188098222017288,0.0242654,0.0232391,observed,1.0,0.720663,0.806516,False
106.76,5338,right,False,,,,,,,,,,0.0,,,False
106.88,5344,left,True,0.7110597491264343,0.9434975981712341,-1.2622257372640888e-07,-0.019229035824537277,0.08159728348255157,0.030135782435536385,0.0027349,0.0201759,observed,1.0,0.726783,0.808357,False
106.88,5344,right,False,,,,,,,,,,0.0,,,False
107.0,5350,left,True,0.7169227004051208,0.9623914957046509,-9.589069094317892e-08,-0.019711988046765327,0.08268940448760986,0.032214369624853134,0.0297343,0.0175229,observed,1.0,0.732624,0.825661,False
107.0,5350,right,False,,,,,,,,,,0.0,,,False
107.14,5357,left,True,0.7178322672843933,0.9774891138076782,-9.884074358978978e-08,-0.02213071472942829,0.08170253038406372,0.03458089381456375,0.0085766,0.0207584,observed,1.0,0.735116,0.837179,False
107.14,5357,right,False,,,,,,,,,,0.0,,,False
107.26,5363,left,True,0.713532030582428,0.9864864945411682,-1.1053752757561597e-07,-0.02258439175784588,0.07534104585647583,0.027885252609848976,0.0243115,0.0246191,observed,1.0,0.731032,0.845598,False
107.26,5363,right,False,,,,,,,,,,0.0,,,False
107.38,5369,left,True,0.7103801965713501,0.9953553676605225,-1.2592296627644828e-07,-0.022002866491675377,0.07620526850223541,0.027783390134572983,0.0252549,0.0249473,observed,1.0,0.726451,0.8536,False
107.38,5369,right,True,0.41904333233833313,0.76185542345047,6.920260631204656e-08,0.0032731418032199144,0.06652364134788513,0.040302906185388565,,,,0.0,0.411646,0.677025,False
107.5,5375,left,True,0.7031090259552002,0.9990407228469849,-1.3391699837939086e-07,-0.02165057510137558,0.07830297946929932,0.0309379193931818,0.0302757,0.0263449,observed,1.0,0.719353,0.857913,False
107.5,5375,right,False,,,,,,,,,,0.0,,,False
107.64,5382,left,True,0.6929033994674683,1.0086133480072021,-8.306091814347383e-08,-0.020175045356154442,0.08012976497411728,0.033340662717819214,0.0203211,0.0331319,observed,1.0,0.707792,0.872649,False
107.64,5382,right,False,,,,,,,,,,0.0,,,False
107.76,5388,left,True,0.6856040358543396,1.0285959243774414,-1.3706016943615396e-07,-0.024461369961500168,0.08017801493406296,0.040787793695926666,0.0544944,0.0407494,observed,1.0,0.703443,0.897103,False
107.76,5388,right,False,,,,,,,,,,0.0,,,False
107.88,5394,left,True,0.6805071830749512,1.0522180795669556,-1.4188076136179006e-07,-0.023320186883211136,0.07851769775152206,0.04825497791171074,0.0389679,0.0448155,observed,1.0,0.70093,0.92508,False
107.88,5394,right,False,,,,,,,,,,0.0,,,False
108.0,5400,left,True,0.6903813481330872,1.086093783378601,-1.6022165993945237e-07,-0.022254548966884613,0.07819471508264542,0.04925129935145378,0.0585803,0.0476924,observed,1.0,0.710041,0.957749,False
108.0,5400,right,False,,,,,,,,,,0.0,,,False
108.14,5407,left,True,0.702214777469635,1.0941476821899414,-1.6283490822388558e-07,-0.01500613335520029,0.06943457573652267,0.0507805161178112,0.0321259,0.0476173,observed,1.0,0.720671,0.963929,False
108.14,5407,right,False,,,,,,,,,,0.0,,,False
108.26,5413,left,True,0.6997648477554321,1.0704833269119263,-9.035952075464593e-08,-0.013896794989705086,0.07528156042098999,0.04317554458975792,0.0743174,0.0445315,observed,1.0,0.714551,0.941046,False
108.26,5413,right,False,,,,,,,,,,0.0,,,False
108.38,5419,left,True,0.6844890117645264,1.063083529472351,-8.552550667673131e-08,-0.009589415974915028,0.07334686070680618,0.03959853947162628,0.0395783,0.0408214,observed,1.0,0.693939,0.931257,False
108.38,5419,right,False,,,,,,,,,,0.0,,,False
108.5,5425,left,True,0.6617045998573303,1.0628094673156738,-9.230293329665074e-08,-0.01106275524944067,0.07765674591064453,0.033772002905607224,0.0303811,0.0403957,observed,1.0,0.67241,0.935472,False
108.5,5425,right,False,,,,,,,,,,0.0,,,False
108.64,5432,left,True,0.64528888463974,1.0887032747268677,-7.143156466327127e-08,-0.005334791261702776,0.07282665371894836,0.04041849076747894,0.0701981,0.0406441,observed,1.0,0.653992,0.961148,False
108.64,5432,right,False,,,,,,,,,,0.0,,,False
108.76,5438,left,True,0.6473287343978882,1.1007052659988403,-3.976263940330682e-08,-0.004878787789493799,0.07141590118408203,0.03774356096982956,0.043134,0.0351306,observed,1.0,0.654942,0.967241,False
108.76,5438,right,False,,,,,,,,,,0.0,,,False
108.88,5444,left,True,0.6432483792304993,1.0902929306030273,-4.2104959518951546e-09,-0.005441609304398298,0.075804203748703,0.035789113491773605,0.0185904,0.0265938,observed,1.0,0.64908,0.947798,False
108.88,5444,right,False,,,,,,,,,,0.0,,,False
109.0,5450,left,True,0.6421708464622498,1.0632107257843018,2.2917658881738134e-08,-0.0037495652213692665,0.08830564469099045,0.026936113834381104,0.0147585,0.0243645,observed,1.0,0.647788,0.919382,False
109.0,5450,right,False,,,,,,,,,,0.0,,,False
109.14,5457,left,True,0.6378315687179565,1.013625979423523,3.646238511123556e-08,0.0022810562513768673,0.08675138652324677,0.03075161576271057,0.089885,0.0492866,observed,1.0,0.634913,0.866878,False
109.14,5457,right,False,,,,,,,,,,0.0,,,False
109.26,5463,left,True,0.6359169483184814,0.9830255508422852,-2.4980607804536703e-08,0.005414760205894709,0.08548039197921753,0.029084686189889908,0.0364315,0.0702122,observed,1.0,0.629622,0.84039,False
109.26,5463,right,False,,,,,,,,,,0.0,,,False
109.38,5469,left,True,0.6457688212394714,0.9863325357437134,-2.536142140741049e-08,0.0025582974776625633,0.08431769162416458,0.030212612822651863,0.0914501,0.0745269,observed,1.0,0.642549,0.84386,False
109.38,5469,right,False,,,,,,,,,,0.0,,,False
109.5,5475,left,True,0.6567378640174866,0.9989498257637024,-1.4765634048785614e-08,-0.004406374879181385,0.0866718590259552,0.040574174374341965,0.0722847,0.0677388,observed,1.0,0.658956,0.855643,False
109.5,5475,right,False,,,,,,,,,,0.0,,,False
109.64,5482,left,True,0.6888117790222168,0.9922378063201904,-1.449207616133208e-07,-0.00039570394437760115,0.07839012145996094,0.043610066175460815,0.0471717,0.0530391,observed,1.0,0.68913,0.844265,False
109.64,5482,right,False,,,,,,,,,,0.0,,,False
109.76,5488,left,True,0.7104196548461914,0.9579527378082275,-3.486966448917883e-08,-0.0033448231406509876,0.08523830026388168,0.040617987513542175,0.0472939,0.0470118,observed,1.0,0.712872,0.813963,False
109.76,5488,right,False,,,,,,,,,,0.0,,,False
109.88,5494,left,True,0.7185125946998596,0.9158087968826294,-1.2363784662738908e-08,-0.004471912048757076,0.08358883857727051,0.04882495850324631,0.0957547,0.0461699,observed,1.0,0.720737,0.771109,False
109.88,5494,right,False,,,,,,,,,,0.0,,,False
110.0,5500,left,True,0.7328541874885559,0.8874741792678833,-8.448867561128282e-08,-0.007231472991406918,0.08027806878089905,0.043580010533332825,0.0429818,0.0428108,observed,1.0,0.740024,0.744026,False
110.0,5500,right,False,,,,,,,,,,0.0,,,False
110.14,5507,left,True,0.7513529658317566,0.8745591640472412,-1.1652353038016372e-07,-0.008007626980543137,0.08005954325199127,0.040013525635004044,0.0358672,0.0368771,observed,1.0,0.756165,0.731804,False
110.14,5507,right,False,,,,,,,,,,0.0,,,False
110.26,5513,left,True,0.7670512199401855,0.8812767863273621,-1.3662840103734197e-07,-0.008690979331731796,0.08164159953594208,0.036209587007761,0.0266848,0.0326689,observed,1.0,0.773438,0.740998,False
110.26,5513,right,False,,,,,,,,,,0.0,,,False
110.38,5519,left,True,0.7800703644752502,0.8961357474327087,-1.5373923645256582e-07,-0.012845521792769432,0.07898201793432236,0.038288187235593796,0.0716432,0.0288662,observed,1.0,0.789245,0.756454,False
110.38,5519,right,False,,,,,,,,,,0.0,,,False
110.5,5525,left,True,0.7787407040596008,0.8963490724563599,-1.37437695002518e-07,-0.016030043363571167,0.08127044886350632,0.04184790328145027,0.0235664,0.0252199,observed,1.0,0.791646,0.756082,False
110.5,5525,right,False,,,,,,,,,,0.0,,,False
110.64,5532,left,True,0.7731322646141052,0.9005991220474243,-9.044700277627271e-08,-0.01865575462579727,0.08157992362976074,0.04239689186215401,0.0181575,0.0213214,observed,1.0,0.785885,0.765203,False
110.64,5532,right,True,0.4476851224899292,0.7412684559822083,1.6998683349811472e-08,0.03660774230957031,0.08477857708930969,0.02058291621506214,,,,0.0,0.427424,0.65937,False
110.76,5538,left,True,0.7730550765991211,0.919702410697937,-1.4511822143958852e-07,-0.019181422889232635,0.07838143408298492,0.03951970860362053,0.0234299,0.017461,observed,1.0,0.787493,0.786499,False
110.76,5538,right,True,0.4492582678794861,0.737074613571167,5.555096826981298e-09,0.026969172060489655,0.08279991894960403,0.004194867331534624,0.0909443,0.0909443,observed,1.0,0.436582,0.652148,False
110.88,5544,left,True,0.7710415124893188,0.9318936467170715,-1.0157751972883489e-07,-0.021553894504904747,0.08157806843519211,0.03600606322288513,0.0130351,0.0134549,observed,1.0,0.786392,0.797119,False
110.88,5544,right,False,,,,,,,,,,0.0,,,False
111.0,5550,left,True,0.7656044363975525,0.939490556716919,-1.3009626798066165e-07,-0.020619424059987068,0.07802453637123108,0.03851521387696266,0.0069144,0.0090246,observed,1.0,0.780183,0.801517,False
111.0,5550,right,False,,,,,,,,,,0.0,,,False
111.14,5557,left,True,0.754891037940979,0.9415937662124634,-1.3325433201316628e-07,-0.023727253079414368,0.08005367964506149,0.038299404084682465,0.0016142,0.0068179,observed,1.0,0.772407,0.805737,False
111.14,5557,right,False,,,,,,,,,,0.0,,,False
111.26,5563,left,True,0.7474642992019653,0.9407884478569031,-1.0985419862663548e-07,-0.024178605526685715,0.07783351093530655,0.04247453063726425,0.005532,0.0104818,observed,1.0,0.766238,0.806465,False
111.26,5563,right,False,,,,,,,,,,0.0,,,False
111.38,5569,left,True,0.7432861328125,0.9363434910774231,-1.1528202037425217e-07,-0.023333987221121788,0.0741676613688469,0.042059093713760376,0.0246505,0.0163697,observed,1.0,0.762005,0.802031,False
111.38,5569,right,False,,,,,,,,,,0.0,,,False
111.5,5575,left,True,0.7429623603820801,0.9390453100204468,-8.991609945496748e-08,-0.024774398654699326,0.08244096487760544,0.03322795033454895,0.0197387,0.0219717,observed,1.0,0.761395,0.80618,False
111.5,5575,right,False,,,,,,,,,,0.0,,,False
111.64,5582,left,True,0.744787871837616,0.9365843534469604,-1.3910884888446162e-07,-0.023637373000383377,0.08286374062299728,0.03279368206858635,0.0245864,0.0318335,observed,1.0,0.763663,0.802606,False
111.64,5582,right,False,,,,,,,,,,0.0,,,False
111.76,5588,left,True,0.747199296951294,0.9459121227264404,-1.675280003610169e-07,-0.025692690163850784,0.08040526509284973,0.03480629250407219,0.0476024,0.0412559,observed,1.0,0.768006,0.811034,False
111.76,5588,right,True,0.452237606048584,0.775779664516449,-8.572983745125384e-08,-0.04747510328888893,0.05206182971596718,-0.010752063244581223,,,,0.0,0.48317,0.717867,False
111.88,5594,left,True,0.742122232913971,0.9353048801422119,-8.828111930370142e-08,-0.025328896939754486,0.08085370063781738,0.04155335575342178,0.0455012,0.0476263,observed,1.0,0.76193,0.800551,False
111.88,5594,right,False,,,,,,,0.1496129,0.1496744,interpolated_for_motion,0.4,0.463765,0.695499,True
112.0,5600,left,True,0.7367385625839233,0.9250754714012146,-7.968559856408319e-08,-0.02420884184539318,0.0804726630449295,0.03374108299612999,0.0555719,0.0527218,observed,1.0,0.756411,0.79152,False
112.0,5600,right,True,0.4378988742828369,0.7636226415634155,-5.900461008678803e-09,-0.018638337031006813,0.07736565917730331,0.011832485906779766,0.149736,0.1496744,interpolated_for_motion,0.4,0.447816,0.671564,False
112.14,5607,left,True,0.7457253932952881,0.941442608833313,-1.373678486515928e-07,-0.024716520681977272,0.07698501646518707,0.03478222340345383,0.0576438,0.0551734,observed,1.0,0.766625,0.808045,False
112.14,5607,right,False,,,,,,,,,,0.0,,,False
112.26,5613,left,True,0.7447962164878845,0.943996250629425,-1.151194410908829e-07,-0.028886547312140465,0.08092115074396133,0.039302997291088104,0.0303879,0.051829,observed,1.0,0.768184,0.812948,False
112.26,5613,right,False,,,,,,,,,,0.0,,,False
112.38,5619,left,True,0.744114100933075,0.9381167888641357,-1.327010465956846e-07,-0.025468001142144203,0.07812733203172684,0.03250083699822426,0.0591298,0.0466072,observed,1.0,0.764358,0.802998,False
112.38,5619,right,False,,,,,,,,,,0.0,,,False
112.5,5625,left,True,0.751037061214447,0.9484369158744812,-1.4286015925790707e-07,-0.025806071236729622,0.08131210505962372,0.029174551367759705,0.0414681,0.0415012,observed,1.0,0.771376,0.814873,False
112.5,5625,right,False,,,,,,,,,,0.0,,,False
112.64,5632,left,True,0.7501574158668518,0.9498214721679688,-1.4112116275555309e-07,-0.027682503685355186,0.08136746287345886,0.03622505068778992,0.0062544,0.0421088,observed,1.0,0.773237,0.81439,False
112.64,5632,right,False,,,,,,,,,,0.0,,,False
112.76,5638,left,True,0.7416821718215942,0.9459463953971863,-1.1217904472005102e-07,-0.026805773377418518,0.07670880854129791,0.039466772228479385,0.0368175,0.0665196,observed,1.0,0.763044,0.811741,False
112.76,5638,right,False,,,,,,,,,,0.0,,,False
112.88,5644,left,True,0.7324619293212891,0.9308986663818359,-1.170821448681636e-07,-0.014170268550515175,0.08096247911453247,0.039124324917793274,0.0987777,0.1164161,observed,1.0,0.741246,0.789747,False
112.88,5644,right,False,,,,,,,,,,0.0,,,False
113.0,5650,left,True,0.7164946794509888,0.8764012455940247,-7.125900225446458e-08,-0.0031355535611510277,0.08646803349256516,0.039847519248723984,0.2439551,0.2229501,observed,1.0,0.714698,0.743558,False
113.0,5650,right,False,,,,,,,,,,0.0,,,False
113.14,5657,left,True,0.6797416806221008,0.808651864528656,9.9155608168644e-09,0.0007521405350416899,0.08619270473718643,0.03925660625100136,0.3854466,0.3348902,observed,1.0,0.670827,0.674615,False
113.14,5657,right,True,0.6602158546447754,0.7335042357444763,-2.8621018444141555e-08,0.005340615287423134,0.0763046070933342,0.016229325905442238,,,,0.0,0.65852,0.644251,False
113.26,5663,left,True,0.6336576342582703,0.7066640257835388,5.884542630951728e-08,0.005839272402226925,0.09157934784889221,0.03099430352449417,0.4577376,0.2948627,observed,1.0,0.62638,0.60646,False
113.26,5663,right,True,0.6441041231155396,0.7527830004692078,1.669385873981355e-08,0.010402973741292953,0.08275379240512848,0.03262915462255478,0.2606906,0.4930942,observed,1.0,0.630529,0.620739,False
113.38,5669,left,True,0.6279550790786743,0.7185962200164795,-1.0290188612316342e-07,0.010079927742481232,0.079252690076828,0.029364516958594322,0.1208848,0.189968,observed,1.0,0.620065,0.600787,False
113.38,5669,right,False,,,,,,,0.5832368,0.5382555,interpolated_for_motion,0.4,0.559775,0.635846,True
113.5,5675,left,True,0.6321950554847717,0.7130019664764404,-8.442999188673639e-08,0.005974133033305407,0.08047984540462494,0.027347663417458534,0.0549495,0.0897038,observed,1.0,0.627221,0.605356,False
113.5,5675,right,True,0.47145864367485046,0.7284706234931946,1.321153035860334e-07,-0.013315608724951744,0.07963736355304718,0.007522494997829199,0.5866394,0.4819859,interpolated_for_motion,0.4,0.480711,0.641569,False
113.64,5682,left,True,0.6288171410560608,0.708246648311615,-5.6798580061467874e-08,0.004627713467925787,0.08177284896373749,0.02082042768597603,0.0072316,0.0313158,observed,1.0,0.625523,0.604292,False
113.64,5682,right,True,0.485100120306015,0.7260547876358032,2.2372813646143186e-07,-0.01998620666563511,0.06594687700271606,-0.012901511043310165,0.1499378,0.2669172,observed,1.0,0.50151,0.661253,False
113.76,5688,left,True,0.624184250831604,0.7049112319946289,-8.667546325114017e-08,0.009940984658896923,0.08382421731948853,0.03463274613022804,0.0302882,0.0221047,observed,1.0,0.616744,0.603053,False
113.76,5688,right,True,0.4781014919281006,0.7052327394485474,2.2426667101171915e-07,0.002909444272518158,0.07944780588150024,0.015836521983146667,0.1906174,0.1525763,observed,1.0,0.477158,0.625851,False
113.88,5694,left,True,0.6205658316612244,0.7016052007675171,-1.0417599582979165e-07,0.01064523309469223,0.09032075852155685,0.030284201726317406,0.0131918,0.0213753,observed,1.0,0.612209,0.597607,False
113.88,5694,right,True,0.4696694016456604,0.6747739315032959,-3.3496100115826266e-08,-0.027220845222473145,0.05618516355752945,-0.05093719810247421,0.1478245,0.1221832,observed,1.0,0.480915,0.588713,False
114.0,5700,left,True,0.6197777390480042,0.6933344602584839,-6.482084558001588e-08,0.00831637717783451,0.08293032646179199,0.03130146861076355,0.0520242,0.0259283,observed,1.0,0.61599,0.594925,False
114.0,5700,right,True,0.45728960633277893,0.6519696116447449,3.984092700193287e-08,-0.04160115122795105,0.052561938762664795,-0.008916971273720264,0.0113208,0.0745247,observed,1.0,0.478013,0.586946,False
114.14,5707,left,True,0.6153358817100525,0.6907508969306946,-8.409388385643979e-08,0.004629638511687517,0.08677656948566437,0.035667747259140015,0.0070544,0.0321677,observed,1.0,0.614378,0.594188,False
114.14,5707,right,True,0.4551335573196411,0.6628860831260681,4.001384468210745e-08,-0.03768157213926315,0.0752125084400177,0.042344484478235245,0.0366033,0.0394052,observed,1.0,0.471618,0.591011,False
114.26,5713,left,True,0.617141604423523,0.6860834360122681,-9.56940340302026e-08,0.010027643293142319,0.0848105400800705,0.025159720331430435,0.0484017,0.0336264,observed,1.0,0.609399,0.588264,False
114.26,5713,right,True,0.4536122679710388,0.673995852470398,2.3253921455079762e-08,-0.031226489692926407,0.06200391426682472,-0.004642166662961245,0.0777208,0.0504542,observed,1.0,0.466975,0.60309,False
114.38,5719,left,True,0.621365487575531,0.6815783977508545,-1.277390282439228e-07,0.01591866835951805,0.07600872218608856,0.030751146376132965,0.0208277,0.0337343,observed,1.0,0.60934,0.586962,False
114.38,5719,right,True,0.4515172243118286,0.657171368598938,-2.2208061167816595e-08,-0.039041467010974884,0.04096001759171486,-0.0224807970225811,0.0336681,0.0660778,observed,1.0,0.473111,0.595234,False
114.5,5725,left,True,0.6241331696510315,0.6734068989753723,-1.147772508147682e-07,0.025194931775331497,0.06903453916311264,0.049092162400484085,0.0388241,0.0350002,observed,1.0,0.605365,0.584944,False
114.5,5725,right,True,0.448228120803833,0.6505358219146729,1.8423433800762723e-07,-0.039309948682785034,0.07275701314210892,0.028921185061335564,0.0927463,0.0812876,observed,1.0,0.464889,0.576681,False
114.64,5732,left,True,0.6290768384933472,0.6585153937339783,-9.099507991550126e-08,0.036697279661893845,0.06727339327335358,0.041683539748191833,0.0348904,0.0377514,observed,1.0,0.601785,0.583674,False
114.64,5732,right,True,0.44658714532852173,0.630696713924408,-9.792403687924889e-08,-0.04426850005984306,0.060090385377407074,-0.03695147484540939,0.0844916,0.0892227,observed,1.0,0.473261,0.551332,False
114.76,5738,left,True,0.6266996264457703,0.6479500532150269,-3.3819979705640435e-08,0.04228619113564491,0.062219321727752686,0.03539194539189339,0.0285507,0.0485807,observed,1.0,0.598087,0.582203,False
114.76,5738,right,True,0.4448246955871582,0.6302809119224548,9.279863988354009e-09,-0.031997743993997574,0.06517135351896286,-0.005848238244652748,0.1017766,0.0917883,observed,1.0,0.459978,0.55003,False
114.88,5744,left,True,0.61441570520401,0.6275080442428589,-6.857863610321147e-08,0.04459047690033913,0.06941542774438858,0.04388823360204697,0.1287046,0.0631837,observed,1.0,0.587514,0.560046,False
